SOURCE,COMMODITY,COUNTRY,TYPE,UNIT_MEAS,PROD_2023,PROD_EST_ 2024,PROD_NOTES,CAP_2023,CAP_EST_ 2024,CAP_NOTES,RESERVES_2024,RESERVE_NOTES
MCS2025,"Talc, crude",Pakistan,"Mine production, estimated",thousand metric tons,200,200,,,,,,NA
MCS2025,"Talc, crude",South Africa ,"Mine production, estimated",thousand metric tons,200,320,,,,,,NA
MCS2025,"Talc, crude",Turkey,"Mine production, estimated",thousand metric tons,233,250,reported,,,,15000,
MCS2025,"Talc, crude",Other countries (includes crude),"Mine production, estimated",thousand metric tons,807,650,,,,,,Large
MCS2025,"Talc, crude",World total (rounded),"Mine production, estimated",thousand metric tons,6710,6900,,,,,,Large
MCS2025,Tantalum,United States,"Mine production, tantalum content",metric tons,,,,,,,,
MCS2025,Tantalum,Australia,"Mine production, tantalum content",metric tons,44,52,,,,,110000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 28,000 tons."
MCS2025,Tantalum,Bolivia,"Mine production, tantalum content",metric tons,1,2,,,,,,NA
MCS2025,Tantalum,Brazil,"Mine production, tantalum content",metric tons,138,210,,,,,40000,
MCS2025,Tantalum,Burundi,"Mine production, tantalum content",metric tons,1,2,,,,,,NA
MCS2025,Tantalum,China,"Mine production, tantalum content",metric tons,78,76,,,,,240000,
MCS2025,Tantalum,Congo (Kinshasa),"Mine production, tantalum content",metric tons,920,880,,,,,,NA
MCS2025,Tantalum,Ethiopia,"Mine production, tantalum content",metric tons,40,40,,,,,,NA
MCS2025,Tantalum,Mozambique,"Mine production, tantalum content",metric tons,51,55,,,,,,NA
MCS2025,Tantalum,Nigeria,"Mine production, tantalum content",metric tons,390,390,,,,,,NA
MCS2025,Tantalum,Russia ,"Mine production, tantalum content",metric tons,23,29,,,,,,NA
MCS2025,Tantalum,Rwanda,"Mine production, tantalum content",metric tons,350,350,,,,,,NA
MCS2025,Tantalum,World total (rounded),"Mine production, tantalum content",metric tons,2040,2100,,,,,,NA
MCS2025,Tellurium,United States,"Refinery production, tellurium content",metric tons,,,W for 23-24,,,,3800,
MCS2025,Tellurium,Bulgaria,"Refinery production, tellurium content",metric tons,1,1,,,,,,NA
MCS2025,Tellurium,Canada ,"Refinery production, tellurium content",metric tons,27,27,,,,,900,
MCS2025,Tellurium,China,"Refinery production, tellurium content",metric tons,725,750,,,,,3100,
MCS2025,Tellurium,Japan,"Refinery production, tellurium content",metric tons,65,70,,,,,,NA
MCS2025,Tellurium,Russia ,"Refinery production, tellurium content",metric tons,73,70,,,,,5800,
MCS2025,Tellurium,South Africa ,"Refinery production, tellurium content",metric tons,4,4,,,,,800,
MCS2025,Tellurium,Sweden,"Refinery production, tellurium content",metric tons,36,46,,,,,740,
MCS2025,Tellurium,Uzbekistan,"Refinery production, tellurium content",metric tons,13,13,,,,,,NA
MCS2025,Tellurium,Other Countries,"Refinery production, tellurium content",metric tons,,,na,,,,20000,
MCS2025,Tellurium,World total (rounded),"Refinery production, tellurium content",metric tons,944,980,Excludes U.S. production.,,,,35000,
MCS2025,Tin,United States,"Mine production, tin content",metric tons,,,,,,,, 
MCS2025,Tin,Australia,"Mine production, tin content",metric tons,9850,9900,,,,,620000,
MCS2025,Tin,Bolivia,"Mine production, tin content",metric tons,18700,21000,,,,,400000,
MCS2025,Tin,Brazil,"Mine production, tin content",metric tons,29300,29000,,,,,420000,
MCS2025,Tin,Burma,"Mine production, tin content",metric tons,34000,34000,estimated 2023,,,,700000,
MCS2025,Tin,China,"Mine production, tin content",metric tons,70000,69000,estimated 2023,,,,1000000,
MCS2025,Tin,Congo (Kinshasa),"Mine production, tin content",metric tons,20000,25000,estimated 2023,,,,120000,
MCS2025,Tin,Indonesia,"Mine production, tin content",metric tons,69000,50000,estimated 2023,,,,,NA
MCS2025,Tin,Laos,"Mine production, tin content",metric tons,1700,1500,estimated 2023,,,,,NA
MCS2025,Tin,Malaysia,"Mine production, tin content",metric tons,3770,3000, ,,,,,NA
MCS2025,Tin,Nigeria,"Mine production, tin content",metric tons,7000,7000,estimated 2023,,,,,NA
MCS2025,Tin,Peru,"Mine production, tin content",metric tons,26200,31000,,,,,130000,
MCS2025,Tin,Russia ,"Mine production, tin content",metric tons,2700,3000,estimated 2023,,,,460000,
MCS2025,Tin,Rwanda,"Mine production, tin content",metric tons,3600,3600,estimated 2023,,,,,NA
MCS2025,Tin,Vietnam,"Mine production, tin content",metric tons,7600,6700,estimated 2023,,,,23000,
MCS2025,Tin,Other Countries,"Mine production, tin content",metric tons,1840,1800,,,,,310000,
MCS2025,Tin,World total (rounded),"Mine production, tin content",metric tons,305000,300000,,,,,4200000,
MCS2025,Titanium Mineral Concentrates,United States,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,100,100,,,,,2000,
MCS2025,Titanium Mineral Concentrates,United States,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,,,United States rutile production and reserves data are included with ilmenite.,,,,,United States rutile production and reserves data are included with ilmenite.
MCS2025,Titanium Mineral Concentrates,Australia,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,400,400,,,,,180000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were estimated to be 43 million tons for ilmenite and 11 million tons for rutile, respectively, TiO2 content."
MCS2025,Titanium Mineral Concentrates,Australia,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,200,200,,,,,35000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were estimated to be 43 million tons for ilmenite and 11 million tons for rutile, respectively, TiO2 content."
MCS2025,Titanium Mineral Concentrates,Canada ,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,350,350,Mine production of titaniferous magnetite is primarily used to produce titaniferous slag.,,,,51000,
MCS2025,Titanium Mineral Concentrates,China,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,3250,3300,,,,,110000,
MCS2025,Titanium Mineral Concentrates,India,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,210,210,,,,,15000,
MCS2025,Titanium Mineral Concentrates,India,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,12,12,,,,,670,
MCS2025,Titanium Mineral Concentrates,Kenya,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,47,40,,,,,,NA
MCS2025,Titanium Mineral Concentrates,Madagascar,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,300,240,Mine production of titaniferous magnetite is primarily used to produce titaniferous slag.,,,,30000,
MCS2025,Titanium Mineral Concentrates,Mozambique,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,1860,1900,,,,,,NA
MCS2025,Titanium Mineral Concentrates,Mozambique,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,8,8,,,,,720,
MCS2025,Titanium Mineral Concentrates,Norway,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,360,360,,,,,37000,
MCS2025,Titanium Mineral Concentrates,Sierra Leone,"Mine production, rutile, titanium dioxide (TiO2) content",,110,60,,,,,2900,
MCS2025,Titanium Mineral Concentrates,Senegal,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,260,300,,,,,,NA
MCS2025,Titanium Mineral Concentrates,South Africa ,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,1260,1300,Mine production of titaniferous magnetite is primarily used to produce titaniferous slag.,,,,28000,
MCS2025,Titanium Mineral Concentrates,South Africa ,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,100,100,,,,,6100,
MCS2025,Titanium Mineral Concentrates,Ukraine,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,130,120,,,,,5900,
MCS2025,Titanium Mineral Concentrates,Ukraine,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,95,10,,,,,,NA
MCS2025,Titanium Mineral Concentrates,Other Countries,"Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,360,330,,,,,54000,
MCS2025,Titanium Mineral Concentrates,Other Countries,"Mine production, rutile, titanium dioxide (TiO2) content",metric tons,20,20,,,,,540,
MCS2025,Titanium Mineral Concentrates,"World total (ilmenite, rounded)","Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,8840,8900,,,,,510000,
MCS2025,Titanium Mineral Concentrates,"World total (rutile, rounded)","Mine production, rutile, titanium dioxide (TiO2) content",metric tons,590,450,,,,,46000,
MCS2025,Titanium Mineral Concentrates,"World total (ilmenite and rutile, rounded)","Mine production, ilmentite, titanium dioxide (TiO2) content",metric tons,9430,9400,,,,,560000,
MCS2025,Titanium & titanium dioxide,United States,Sponge Metal Production,metric tons,,,W for 23-24,,500,,,
MCS2025,Titanium & titanium dioxide,Australia,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,Canada ,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,China,Sponge Metal Production,metric tons,220000,220000,,,260000,,,
MCS2025,Titanium & titanium dioxide,Germany,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,India,Sponge Metal Production,metric tons,300,300,,,500,,,
MCS2025,Titanium & titanium dioxide,Japan,Sponge Metal Production,metric tons,57000,55000,,,65200,,,
MCS2025,Titanium & titanium dioxide,Kazakhstan,Sponge Metal Production,metric tons,14000,14000,,,26000,,,
MCS2025,Titanium & titanium dioxide,Mexico,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,Russia ,Sponge Metal Production,metric tons,20000,20000,,,46500,,,
MCS2025,Titanium & titanium dioxide,Saudi Arabia,Sponge Metal Production,metric tons,11000,15000,,,15600,,,
MCS2025,Titanium & titanium dioxide,Ukraine,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,United Kingdom,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,Other Countries,Sponge Metal Production,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,World total (rounded),Sponge Metal Production,metric tons,320000,320000,Excludes U.S. production.,,410000,,,
MCS2025,Titanium & titanium dioxide,United States,Pigment Capacity,metric tons,,,,,1360000,,,
MCS2025,Titanium & titanium dioxide,Australia,Pigment Capacity,metric tons,,,,,260000,,,
MCS2025,Titanium & titanium dioxide,Canada ,Pigment Capacity,metric tons,,,,,180000,,,
MCS2025,Titanium & titanium dioxide,China,Pigment Capacity,metric tons,,,,,5500000,,,
MCS2025,Titanium & titanium dioxide,Germany,Pigment Capacity,metric tons,,,,,339000,,,
MCS2025,Titanium & titanium dioxide,India,Pigment Capacity,metric tons,,,,,91000,,,
MCS2025,Titanium & titanium dioxide,Japan,Pigment Capacity,metric tons,,,,,322000,,,
MCS2025,Titanium & titanium dioxide,Kazakhstan,Pigment Capacity,metric tons,,,,,,,,
MCS2025,Titanium & titanium dioxide,Mexico,Pigment Capacity,metric tons,,,,,350000,,,
MCS2025,Titanium & titanium dioxide,Russia ,Pigment Capacity,metric tons,,,,,55000,,,
MCS2025,Titanium & titanium dioxide,Saudi Arabia,Pigment Capacity,metric tons,,,,,200000,,,
MCS2025,Titanium & titanium dioxide,Ukraine,Pigment Capacity,metric tons,,,,,122000,,,
MCS2025,Titanium & titanium dioxide,United Kingdom,Pigment Capacity,metric tons,,,,,315000,,,
MCS2025,Titanium & titanium dioxide,Other Countries,Pigment Capacity,metric tons,,,,,820000,,,
MCS2025,Titanium & titanium dioxide,World total (rounded),Pigment Capacity,metric tons,,,,,9800000,,,
MCS2025,Tungsten ,United States,"Mine production, tungsten content",metric tons,,,,,,,,NA
MCS2025,Tungsten ,Australia,"Mine production, tungsten content",metric tons,430,1000,,,,,570000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 220,000 tons."
MCS2025,Tungsten ,Austria,"Mine production, tungsten content",metric tons,850,800,,,,,10000,
MCS2025,Tungsten ,Bolivia,"Mine production, tungsten content",metric tons,1500,1600,,,,,,NA
MCS2025,Tungsten ,China,"Mine production, tungsten content",metric tons,66000,67000,,,,,2400000,
MCS2025,Tungsten ,"Korea, North","Mine production, tungsten content",metric tons,1600,1700,,,,,29000,
MCS2025,Tungsten ,Portugal,"Mine production, tungsten content",metric tons,450,500,,,,,3400,
MCS2025,Tungsten ,Russia ,"Mine production, tungsten content",metric tons,2000,2000,,,,,400000,
MCS2025,Tungsten ,Rwanda,"Mine production, tungsten content",metric tons,1200,1200,,,,,,NA
MCS2025,Tungsten ,Spain,"Mine production, tungsten content",metric tons,650,700,,,,,66000,
MCS2025,Tungsten ,Vietnam,"Mine production, tungsten content",metric tons,3500,3400,,,,,140000,
MCS2025,Tungsten ,Other Countries,"Mine production, tungsten content",metric tons,1320,1500,,,,,950000,
MCS2025,Tungsten ,World total (rounded),"Mine production, tungsten content",metric tons,79500,81000,,,,,4600000,
MCS2025,Vanadium,United States,"Mine production, vanadium content",metric tons,,,,,,,45,
MCS2025,Vanadium,Australia,"Mine production, vanadium content",metric tons,,,,,,,8500,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 3 million tons."
MCS2025,Vanadium,Brazil,"Mine production, vanadium content",metric tons,5420,5000,,,,,120,
MCS2025,Vanadium,China,"Mine production, vanadium content",metric tons,70000,70000,estimated 2023,,,,4100,
MCS2025,Vanadium,Russia ,"Mine production, vanadium content",metric tons,20000,20000,estimated 2023,,,,5000,
MCS2025,Vanadium,South Africa ,"Mine production, vanadium content",metric tons,8670,8000,,,,,430,
MCS2025,Vanadium,World total (rounded),"Mine production, vanadium content",metric tons,104000,100000,,,,,18000, (Reserve data is thousand metric tons).
MCS2025,Vermiculite,United States,Mine production,thousand metric tons,100,100,Concentrate sold or used by producers. Data are rounded to the nearest hundred thousand tons to avoid disclosing company proprietary data. ,,,,25000,
MCS2025,Vermiculite,Brazil,Mine production,thousand metric tons,53,60,,,,,6600,
MCS2025,Vermiculite,Bulgaria,Mine production,thousand metric tons,10,10,estimated 2023,,,,,NA
MCS2025,Vermiculite,China,Mine production,thousand metric tons,33,30,estimated 2023,,,,2900,
MCS2025,Vermiculite,India,Mine production,thousand metric tons,2,2,,,,,1600,
MCS2025,Vermiculite,Russia ,Mine production,thousand metric tons,29,30,estimated 2023,,,,,NA
MCS2025,Vermiculite,South Africa ,Mine production,thousand metric tons,170,170,,,,,14000,
MCS2025,Vermiculite,Turkey,Mine production,thousand metric tons,11,10,,,,,11000,
MCS2025,Vermiculite,Uganda,Mine production,thousand metric tons,23,20,estimated 2023,,,,,NA
MCS2025,Vermiculite,Zimbabwe,Mine production,thousand metric tons,28,30,,,,,,NA
MCS2025,Vermiculite,World total (rounded),Mine production,thousand metric tons,458,460,,,,,,NA
MCS2025,Wollastonite,United States,Mine production,metric tons,,,W for 23-24,,,,,
MCS2025,Wollastonite,Canada ,Mine production,metric tons,20000,20000,,,,,,
MCS2025,Wollastonite,China,Mine production,metric tons,770000,800000,,,,,,
MCS2025,Wollastonite,Finland,Mine production,metric tons,10000,10000,,,,,,
MCS2025,Wollastonite,India,Mine production,metric tons,115000,120000,,,,,,
MCS2025,Wollastonite,Mexico,Mine production,metric tons,89200,95000,,,,,,
MCS2025,Wollastonite,Other Countries,Mine production,metric tons,10000,10000,,,,,,
MCS2025,Wollastonite,World total (rounded),Mine production,metric tons,1010000,1100000,,,,,,
MCS2025,Zeolites (natural),United States,Mine production,metric tons,78000,81000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Chile,Mine production,metric tons,500,500,,,,,,
MCS2025,Zeolites (natural),China,Mine production,metric tons,150000,150000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Cuba,Mine production,metric tons,78000,78000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Georgia,Mine production,metric tons,3600,5000,,,,,,
MCS2025,Zeolites (natural),Hungary,Mine production,metric tons,32000,35000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Indonesia,Mine production,metric tons,120000,120000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Jordan,Mine production,metric tons,1000,1000,estimated 2023,,,,,
MCS2025,Zeolites (natural),"Korea, Republic of",Mine production,metric tons,178000,130000,,,,,,
MCS2025,Zeolites (natural),New Zealand,Mine production,metric tons,100000,100000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Philippines,Mine production,metric tons,3260,7100,,,,,,
MCS2025,Zeolites (natural),Russia ,Mine production,metric tons,35000,35000,estimated 2023,,,,,
MCS2025,Zeolites (natural),Slovakia,Mine production,metric tons,207000,220000,,,,,,
MCS2025,Zeolites (natural),Turkey,Mine production,metric tons,71700,70000,,,,,,
MCS2025,Zeolites (natural),World total (rounded),Mine production,metric tons,1060000,1000000,,,,,,
MCS2025,Zinc,United States,"Mine production, zinc content",thousand metric tons,767,750,,,,,9200,
MCS2025,Zinc,Australia,"Mine production, zinc content",thousand metric tons,1090,1100,,,,,64000,
MCS2025,Zinc,Bolivia,"Mine production, zinc content",thousand metric tons,492,510,,,,,,NA
MCS2025,Zinc,China,"Mine production, zinc content",thousand metric tons,4060,4000,,,,,46000,
MCS2025,Zinc,India,"Mine production, zinc content",thousand metric tons,854,860,estimated 2023,,,,9800,
MCS2025,Zinc,Kazakhstan,"Mine production, zinc content",thousand metric tons,340,370,,,,,7600,
MCS2025,Zinc,Mexico,"Mine production, zinc content",thousand metric tons,584,700,,,,,14000,
MCS2025,Zinc,Peru,"Mine production, zinc content",thousand metric tons,1470,1300,,,,,20000,
MCS2025,Zinc,Russia ,"Mine production, zinc content",thousand metric tons,300,310,estimated 2023,,,,29000,
MCS2025,Zinc,South Africa ,"Mine production, zinc content",thousand metric tons,198,120,,,,,5900,
MCS2025,Zinc,Sweden,"Mine production, zinc content",thousand metric tons,218,240,,,,,3900,
MCS2025,Zinc,Other Countries,"Mine production, zinc content",thousand metric tons,1690,1700,,,,,25000,
MCS2025,Zinc,World total (rounded),"Mine production, zinc content",thousand metric tons,12100,12000,,,,,230000,
MCS2025,Zirconium and Hafnium,United States,"Mine production, zirconium, gross weight",thousand metric tons,100,100,Data are rounded to the nearest hundred thousand tons to avoid disclosing company proprietary data.,,,,500,ZrO2 content
MCS2025,Zirconium and Hafnium,Australia,"Mine production, zirconium, gross weight",thousand metric tons,500,500,,,,,55000,"For Australia, Joint Ore Reserves Committee-compliant or equivalent reserves were 20 million tons, ZrO2 content."
MCS2025,Zirconium and Hafnium,China,"Mine production, zirconium, gross weight",thousand metric tons,100,100,,,,,72,ZrO2 content
MCS2025,Zirconium and Hafnium,Indonesia,"Mine production, zirconium, gross weight",thousand metric tons,95,95,,,,,,ZrO2 content
MCS2025,Zirconium and Hafnium,Kenya,"Mine production, zirconium, gross weight",thousand metric tons,20,20,reported,,,,5,ZrO2 content
MCS2025,Zirconium and Hafnium,Madagascar,"Mine production, zirconium, gross weight",thousand metric tons,34,30,,,,,2100,ZrO2 content
MCS2025,Zirconium and Hafnium,Mozambique,"Mine production, zirconium, gross weight",thousand metric tons,144,160,reported,,,,1500,ZrO2 content
MCS2025,Zirconium and Hafnium,Senegal,"Mine production, zirconium, gross weight",thousand metric tons,48,60,reported,,,,2600,ZrO2 content
MCS2025,Zirconium and Hafnium,Sierra Leone,"Mine production, zirconium, gross weight",thousand metric tons,28,20,reported,,,,290,ZrO2 content
MCS2025,Zirconium and Hafnium,South Africa ,"Mine production, zirconium, gross weight",thousand metric tons,289,300,reported,,,,5300,ZrO2 content
MCS2025,Zirconium and Hafnium,Other Countries,"Mine production, zirconium, gross weight",thousand metric tons,86,110,,,,,5700,ZrO2 content
MCS2025,Zirconium and Hafnium,World total (rounded),"Mine production, zirconium, gross weight",thousand metric tons,1440,1500,,,,,70000,ZrO2 content
